time_s,amplitude
1.8955078125,-0.3939710122
1.8964843750,-0.9642098017
1.8974609375,-0.1697605795
1.8984375000,-0.6049679729
1.8994140625,-2.5377298804
1.9003906250,1.2445252792
1.9013671875,2.6364796404
1.9023437500,2.9490740777
1.9033203125,3.0579714203
1.9042968750,-0.0762505399
1.9052734375,-0.8611526866
1.9062500000,0.0924307740
1.9072265625,-0.1076920750
1.9082031250,-2.0507548557
1.9091796875,-0.7400583452
1.9101562500,-0.2632705787
1.9111328125,1.6832284901
1.9121093750,4.7698981206
1.9130859375,1.7199623238
1.9140625000,0.5162337234
1.9150390625,0.1496232375
1.9160156250,-0.5163903145
1.9169921875,-0.4155127142
1.9179687500,-0.6522011109
1.9189453125,-2.0312890839
1.9199218750,-1.0112787715
1.9208984375,3.1783652343
1.9218750000,2.5848594181
1.9228515625,2.8609739217
1.9238281250,1.5186357064
1.9248046875,-1.0932738219
1.9257812500,0.4257878106
1.9267578125,0.1205970992
1.9277343750,-1.5252311612
1.9287109375,-2.0080536707
1.9296875000,-0.1637535042
1.9306640625,0.8692361935
1.9316406250,3.6204721435
1.9326171875,3.5905696000
1.9335937500,-0.0808445519
1.9345703125,0.8966986796
1.9355468750,0.0829119006
1.9365234375,-0.5058660488
1.9375000000,-0.5273049331
1.9384765625,-1.9933268901
1.9394531250,-1.6871076637
1.9404296875,1.5538788773
1.9414062500,3.6759158717
1.9423828125,1.9676833285
1.9433593750,2.3159603227
1.9443359375,0.0653278376
1.9453125000,-0.4169570583
1.9462890625,1.2367555951
1.9472656250,-1.4666395727
1.9482421875,-2.2282152653
1.9492187500,-1.1192957327
1.9501953125,0.7948076808
1.9511718750,2.4587297676
1.9521484375,3.8389561734
1.9531250000,1.3532580779
1.9541015625,-0.2022616425
1.9550781250,1.6301628129
1.9560546875,-0.5075126316
1.9570312500,-0.6187268072
1.9580078125,-1.5098305772
1.9589843750,-2.4774951576
1.9599609375,0.5393050060
1.9609375000,3.1332156560
1.9619140625,2.7981843095
1.9628906250,1.4525325562
1.9638671875,1.6025583921
1.9648437500,-0.3369168806
1.9658203125,0.8302117755
1.9667968750,0.1840361945
1.9677734375,-3.1440469737
1.9687500000,-1.4062371012
1.9697265625,0.0588118064
1.9707031250,1.9760078679
1.9716796875,3.2802435493
1.9726562500,2.3548071945
1.9736328125,0.1442476253
1.9746093750,1.0263448407
1.9755859375,1.4160912529
1.9765625000,-1.4392965979
1.9775390625,-1.0069849885
1.9785156250,-2.4565520161
1.9794921875,-1.0327459075
1.9804687500,2.8554004615
1.9814453125,2.7458576361
1.9824218750,1.7742590307
1.9833984375,1.3342215304
1.9843750000,1.1353153651
1.9853515625,0.1861209841
1.9863281250,0.9044223116
1.9873046875,-2.0806824882
1.9882812500,-3.1428678914
1.9892578125,0.3174511635
1.9902343750,0.9416395749
1.9912109375,2.9062439173
1.9921875000,2.6611312447
1.9931640625,0.7996628482
1.9941406250,0.8061058896
1.9951171875,1.8502392865
1.9960937500,-0.0103252698
1.9970703125,-2.1681023113
1.9980468750,-1.4469754637
1.9990234375,-2.1826470436
2.0000000000,1.5485281374
2.0009765625,3.3622216881
2.0019531250,1.3539280681
2.0029296875,1.6585456242
2.0039062500,1.3945670729
2.0048828125,1.0725422611
2.0058593750,0.4784511419
2.0068359375,-0.6931591671
2.0078125000,-3.4933625905
2.0087890625,-1.2600108334
2.0097656250,1.6057090131
2.0107421875,1.3668340688
2.0117187500,3.1109391116
2.0126953125,1.2535174885
2.0136718750,0.7584110924
2.0146484375,2.1002905235
2.0156250000,0.9738756064
2.0166015625,-1.6700845952
2.0175781250,-2.3122596460
2.0185546875,-1.4048200956
2.0195312500,-0.5024625780
2.0205078125,3.2989708112
2.0214843750,1.9690130891
2.0224609375,0.7586390949
2.0234375000,2.3169261049
2.0244140625,1.2583315669
2.0253906250,1.0638579955
2.0263671875,-0.4411161747
2.0273437500,-2.5930128320
2.0283203125,-2.6897457175
2.0292968750,0.9791690148
2.0302734375,1.7407382843
2.0312500000,1.5414392799
2.0322265625,2.6005277211
2.0332031250,0.4619552700
2.0341796875,2.1000056277
2.0351562500,2.0455084248
2.0361328125,-1.0994001543
2.0371093750,-2.3777585000
2.0380859375,-1.8818205570
2.0390625000,-0.5404027640
2.0400390625,1.4182204271
2.0410156250,3.0364771256
2.0419921875,0.4354170911
2.0429687500,1.7084061334
2.0439453125,2.7078600900
2.0449218750,0.7617195937
2.0458984375,0.5271157588
2.0468750000,-2.2307012576
2.0478515625,-2.9011213299
2.0488281250,-0.4052590433
2.0498046875,1.9001397175
2.0507812500,1.1931950316
2.0517578125,1.7147575732
2.0527343750,1.9792530969
2.0537109375,1.0013635616
2.0546875000,3.0764258898
2.0556640625,0.0301775317
2.0566406250,-2.6165277581
2.0576171875,-1.8662113533
2.0585937500,-1.1240485720
2.0595703125,0.8115311591
2.0605468750,2.1337839170
2.0615234375,1.5705717807
2.0625000000,0.5083177999
2.0634765625,3.1836975234
2.0644531250,2.0282428080
2.0654296875,0.0061685605
2.0664062500,-0.6910895660
2.0673828125,-3.4107983108
2.0683593750,-1.1636322388
2.0693359375,1.2879865603
2.0703125000,1.3142618143
2.0712890625,0.9673096608
2.0722656250,1.9791785642
2.0732421875,1.9036304097
2.0742187500,2.0767133218
2.0751953125,2.1492206005
2.0761718750,-2.5050594395
2.0771484375,-2.3640572033
2.0781250000,-0.8910344488
2.0791015625,-0.2932830764
2.0800781250,1.7912180268
2.0810546875,1.3920454148
2.0820312500,0.8548667384
2.0830078125,2.1042425343
2.0839843750,3.5233802930
2.0849609375,0.4897861128
2.0859375000,-0.7928039747
2.0869140625,-1.9629539978
2.0878906250,-2.8199226326
2.0888671875,1.1066532065
2.0898437500,1.0984149498
2.0908203125,0.5552313987
2.0917968750,1.5290352158
2.0927734375,2.2950356589
2.0937500000,2.3497889472
2.0947265625,2.1403400859
2.0957031250,-0.3374427254
2.0966796875,-3.5137084464
2.0976562500,-0.8203744471
2.0986328125,-0.3562273750
2.0996093750,0.4255734974
2.1005859375,1.8041832732
2.1015625000,0.4447242882
2.1025390625,1.9235728010
2.1035156250,3.4206892289
2.1044921875,2.1454514014
2.1054687500,-0.9797146417
2.1064453125,-1.4063615745
2.1074218750,-2.3496917568
2.1083984375,-0.8732527182
2.1093750000,1.9419124068
2.1103515625,-0.2183733476
2.1113281250,0.9827526653
2.1123046875,2.4212692837
2.1132812500,2.5490883610
2.1142578125,2.5104924170
2.1152343750,0.5386828794
2.1162109375,-2.4139957396
2.1171875000,-2.3987422373
2.1181640625,0.4496074224
2.1191406250,-0.4553040848
2.1201171875,0.9203133196
2.1210937500,1.1854512992
2.1220703125,0.7642090091
2.1230468750,3.7618677817
2.1240234375,2.8310087179
2.1250000000,0.0863703305
2.1259765625,-1.6590521005
2.1269531250,-1.6159668672
2.1279296875,-1.5454174972
2.1289062500,0.7569338256
2.1298828125,0.9285372267
2.1308593750,-0.7315679601
2.1318359375,2.5690421134
2.1328125000,2.8280002785
2.1337890625,2.5435249322
2.1347656250,1.5842190251
2.1357421875,-1.6701794549
2.1367187500,-2.4533379364
2.1376953125,-0.5505658361
2.1386718750,0.4263709347
2.1396484375,-0.6474450548
2.1406250000,1.2246806506
2.1416015625,0.9444760040
2.1425781250,2.4378813671
2.1435546875,4.3227526134
2.1445312500,0.5720241864
2.1455078125,-1.1037670531
2.1464843750,-1.5956499241
2.1474609375,-1.3138391940
2.1484375000,-0.3064478662
2.1494140625,0.8129645781
2.1503906250,-0.3857271616
2.1513671875,0.6046382759
2.1523437500,3.9877187883
2.1533203125,2.3805589554
2.1542968750,2.0536836747
2.1552734375,-0.2775012440
2.1562500000,-2.6772419748
2.1572265625,-0.8190140602
2.1582031250,0.1469057830
2.1591796875,-0.4195857702
2.1601562500,-0.3318991104
2.1611328125,1.5705196425
2.1621093750,1.7123822961
2.1630859375,3.9542213014
2.1640625000,2.6604233574
2.1650390625,-1.5092475501
2.1660156250,-0.8811329734
2.1669921875,-1.3512413250
2.1679687500,-0.6731777096
2.1689453125,0.2172873652
2.1699218750,-0.2307471109
2.1708984375,-0.1346474767
2.1718750000,2.8571184025
2.1728515625,4.0015266224
2.1738281250,1.3973081234
2.1748046875,1.0583598312
2.1757812500,-1.9206694205
2.1767578125,-1.7505870490
2.1777343750,0.5344207032
2.1787109375,-0.7506091878
2.1796875000,-0.7567280066
2.1806640625,0.5641881739
2.1816406250,2.2099648689
2.1826171875,2.9548331473
2.1835937500,3.7025767104
2.1845703125,-0.0427408475
2.1855468750,-1.8374471433
2.1865234375,-0.0959454076
2.1875000000,-1.3536079305
2.1884765625,-0.1299219989
2.1894531250,-0.3269106659
2.1904296875,-0.6365950631
2.1914062500,1.8762318559
2.1923828125,4.0838889136
2.1933593750,2.6552718786
2.1943359375,0.4624593053
2.1953125000,-0.0677993033
2.1962890625,-2.2423735409
2.1972656250,-0.0265846200
2.1982421875,0.1072197366
2.1992187500,-1.8704691536
2.2001953125,0.1755483818
2.2011718750,1.6135249220
2.2021484375,3.0663000428
2.2031250000,3.3801469229
2.2041015625,1.6790079509
2.2050781250,-1.6426174910
2.2060546875,-0.6426021612
2.2070312500,0.0277951106
2.2080078125,-1.5546475952
2.2089843750,-0.0232925796
2.2099609375,-1.0378981156
2.2109375000,0.7499998598
2.2119140625,3.9150905555
2.2128906250,3.3074402246
2.2138671875,1.1085851366
2.2148437500,-0.0986930902
2.2158203125,-0.7374606849
2.2167968750,-1.3332524705
2.2177734375,0.6327927636
2.2187500000,-1.5830444808
2.2197265625,-1.5278365836
2.2207031250,1.8355725840
2.2216796875,2.3420882462
2.2226562500,3.6153717335
2.2236328125,2.2539506467
2.2246093750,-0.4144922435
2.2255859375,-1.1905101389
2.2265625000,0.4019390971
2.2275390625,-0.8368056754
2.2285156250,-1.6175399930
2.2294921875,-0.1864156753
2.2304687500,-0.6405500848
2.2314453125,3.1863659759
2.2324218750,4.0807316224
2.2333984375,1.4403341720
2.2343750000,0.4140107386
2.2353515625,-0.3483149438
2.2363281250,-0.6823408175
2.2373046875,-0.4582079711
2.2382812500,-0.4130712703
2.2392578125,-2.5520350840
2.2402343750,0.5047201480
2.2412109375,3.0016142185
2.2421875000,2.5706778223
2.2431640625,3.2872517697
2.2441406250,0.2762176053
2.2451171875,-0.8591654574
2.2460937500,0.1591736987
2.2470703125,-0.0193718182
2.2480468750,-1.8829627491
2.2490234375,-1.2858500284
2.2500000000,-0.0021179759
2.2509765625,1.1155291733
2.2519531250,4.6796023393
2.2529296875,2.2439273931
2.2539062500,0.2697538717
2.2548828125,0.5601447089
2.2558593750,-0.5049417325
2.2568359375,-0.3055605832
2.2578125000,-0.7673849660
2.2587890625,-1.8703797404
2.2597656250,-1.4328277507
2.2607421875,2.7806712641
2.2617187500,2.9836492117
2.2626953125,2.3957775261
2.2636718750,2.0938650699
2.2646484375,-0.9965171918
2.2656250000,0.3215598232
2.2666015625,0.4222351657
2.2675781250,-1.5293204207
2.2685546875,-2.0784257496
2.2695312500,-0.5398810150
2.2705078125,0.9716165954
2.2714843750,3.0261358653
2.2724609375,3.9900560228
2.2734375000,0.1586094689
2.2744140625,0.6298735566
2.2753906250,0.6797951059
2.2763671875,-0.7154682133
2.2773437500,-0.3575726042
2.2783203125,-2.0229181220
2.2792968750,-1.8333622634
2.2802734375,1.0826922847
2.2812500000,3.6610409708
2.2822265625,2.1697507026
2.2832031250,2.0044018584
2.2841796875,0.7863734082
2.2851562500,-0.7023896400
2.2861328125,1.3900221321
2.2871093750,-1.1061157048
2.2880859375,-2.5206479713
2.2890625000,-1.1824627074
2.2900390625,0.4788210227
2.2910156250,2.3946888687
2.2919921875,3.5436588782
2.2929687500,1.9201892563
2.2939453125,-0.3538259877
2.2949218750,1.6565180603
2.2958984375,0.0564564175
2.2968750000,-1.0178556773
2.2978515625,-1.1303843096
2.2988281250,-2.7361207514
2.2998046875,0.1942820990
2.3007812500,2.9350488570
2.3017578125,2.9035625482
2.3027343750,1.4737474145
2.3037109375,1.5798630248
2.3046875000,0.2180569200
2.3056640625,0.3982376453
2.3066406250,0.7281740950
2.3076171875,-3.1050292711
2.3085937500,-1.8434428838
2.3095703125,0.1307596798
2.3105468750,1.5501961735
2.3115234375,3.2915249550
2.3125000000,2.3629607345
2.3134765625,0.5099263782
2.3144531250,0.7562618180
2.3154296875,1.8069123430
2.3164062500,-1.1700808805
2.3173828125,-1.3674957251
2.3183593750,-2.0050900018
2.3193359375,-1.6883351787
2.3203125000,2.6977236696
2.3212890625,2.7791718217
2.3222656250,1.7554064959
2.3232421875,1.3899351970
2.3242187500,1.2843954145
2.3251953125,0.4646735585
2.3261718750,0.6730866163
2.3271484375,-1.4164876077
2.3281250000,-3.5967072186
2.3291015625,0.0637796086
2.3300781250,1.0202453471
2.3310546875,2.3884342555
2.3320312500,2.9618564806
2.3330078125,0.8051321110
2.3339843750,0.9373915477
2.3349609375,1.7993444521
2.3359375000,0.4939084079
2.3369140625,-2.2322855160
2.3378906250,-1.5953452372
2.3388671875,-1.9608520247
2.3398437500,0.7052828081
2.3408203125,3.6399535083
2.3417968750,1.2886521209
2.3427734375,1.5655488132
2.3437500000,1.6278838121
2.3447265625,1.1652937140
2.3457031250,0.6643815675
2.3466796875,-0.6436864524
2.3476562500,-3.1173514182
2.3486328125,-1.9775257208
2.3496093750,1.6977181049
2.3505859375,1.2325005655
2.3515625000,2.7322252296
2.3525390625,1.7666450511
2.3535156250,0.4989986930
2.3544921875,2.3064226003
2.3554687500,1.1707967614
2.3564453125,-1.3564150265
2.3574218750,-2.5130167334
2.3583984375,-1.4113364962
2.3593750000,-0.6494018168
2.3603515625,2.6763826524
2.3613281250,2.5203127662
2.3623046875,0.3646468184
2.3632812500,2.4245164284
2.3642578125,1.5612884518
2.3652343750,1.0292468500
2.3662109375,-0.1111077115
2.3671875000,-2.5365701754
2.3681640625,-2.7278518344
2.3691406250,0.3930003452
2.3701171875,2.0177485174
2.3710937500,1.1532133880
2.3720703125,2.5697395875
2.3730468750,0.8749072104
2.3740234375,1.6679495194
2.3750000000,2.6035276180
2.3759765625,-0.9613800145
2.3769531250,-2.2999931917
2.3779296875,-2.0313642147
2.3789062500,-0.6229956520
2.3798828125,1.0889909627
2.3808593750,2.8385159055
2.3818359375,0.8579654006
2.3828125000,1.1262424582
2.3837890625,3.1901016332
2.3847656250,0.8918487801
2.3857421875,0.5331267102
2.3867187500,-1.7755202256
2.3876953125,-3.1564527581
2.3886718750,-0.5849340992
2.3896484375,1.6076212092
2.3906250000,1.3715533984
2.3916015625,1.2715688609
2.3925781250,2.2548475665
2.3935546875,1.0924583622
2.3945312500,2.8366686849
2.3955078125,0.8410300323
2.3964843750,-2.8365875796
2.3974609375,-1.7989042267
2.3984375000,-1.2564549927
2.3994140625,0.5614609032
2.4003906250,1.9389295948
2.4013671875,1.6076848792
2.4023437500,0.5852819600
2.4033203125,2.7845448531
2.4042968750,2.7472049480
2.4052734375,-0.1420377529
2.4062500000,-0.4426506467
2.4072265625,-3.1262823153
2.4082031250,-1.7239976495
2.4091796875,1.3251694998
2.4101562500,1.1163153746
2.4111328125,0.9606452155
2.4121093750,1.7058916229
2.4130859375,2.2405148363
2.4140625000,1.9518124297
2.4150390625,2.3463120279
2.4160156250,-1.8507774484
2.4169921875,-2.9030964756
2.4179687500,-0.6235102269
2.4189453125,-0.6018841131
2.4199218750,1.5414690522
2.4208984375,1.4322074080
2.4218750000,0.7803073323
2.4228515625,2.0222001372
2.4238281250,3.5193658174
2.4248046875,1.1282477498
2.4257812500,-1.0766059988
2.4267578125,-1.4948760728
2.4277343750,-2.9735165840
2.4287109375,0.5942748578
2.4296875000,1.3984214708
2.4306640625,0.1614779105
2.4316406250,1.5298204239
2.4326171875,2.2042536407
2.4335937500,2.5748136354
2.4345703125,2.1074289223
2.4355468750,0.1453607442
2.4365234375,-3.3297809969
2.4375000000,-1.3413242170
2.4384765625,0.0543658394
2.4394531250,-0.1532402281
2.4404296875,1.8097036698
2.4414062500,0.4946342207
2.4423828125,1.6391219284
2.4433593750,3.5441129992
2.4443359375,2.3792818867
2.4453125000,-0.6002209551
2.4462890625,-1.6084542624
2.4472656250,-1.9168068792
2.4482421875,-1.4045471836
2.4492187500,1.8163912014
2.4501953125,0.0285477239
2.4511718750,0.3715098600
2.4521484375,2.6637318697
2.4531250000,2.4533476793
2.4541015625,2.7118648579
2.4550781250,0.7500107176
2.4560546875,-2.0423753272
2.4570312500,-2.5978028236
2.4580078125,0.2246895755
2.4589843750,-0.1666563446
2.4599609375,0.2252543802
2.4609375000,1.5001392990
2.4619140625,0.5320747352
2.4628906250,3.5452957583
2.4638671875,3.2834720271
2.4648437500,0.2225149376
2.4658203125,-1.4321115712
2.4667968750,-1.6967284954
2.4677734375,-1.3700323758
2.4687500000,0.1901034682
2.4697265625,1.1625115358
2.4707031250,-0.8653056041
2.4716796875,2.0394479074
2.4726562500,3.3100198616
2.4736328125,2.2991435441
2.4746093750,1.9906524276
2.4755859375,-1.4100398960
2.4765625000,-2.4176863885
2.4775390625,-0.7675426613
2.4785156250,0.4395789705
2.4794921875,-0.6598601992
2.4804687500,0.6781040235
2.4814453125,1.3486365177
2.4824218750,1.9127870931
2.4833984375,4.5308024593
2.4843750000,1.0832738491
2.4853515625,-1.2076952652
2.4863281250,-1.3071034049
2.4873046875,-1.4467055386
2.4882812500,-0.3379360532
2.4892578125,0.4810924985
2.4902343750,-0.1433547846
2.4912109375,0.1150563241
2.4921875000,3.8543054396
2.4931640625,2.8574009936
2.4941406250,1.7484143025
2.4951171875,0.4026648128
2.4960937500,-2.7127696674
2.4970703125,-0.9411749812
2.4980468750,0.1435348121
2.4990234375,-0.4617452509
2.5000000000,-0.5485281374
2.5009765625,1.2821706065
2.5019531250,1.9495125835
2.5029296875,3.4507316683
2.5039062500,3.3285278643
2.5048828125,-1.3254463604
2.5058593750,-1.0329713340
2.5068359375,-0.9639046747
2.5078125000,-1.0220740938
2.5087890625,0.2387105920
2.5097656250,-0.4039938034
2.5107421875,-0.1653777309
2.5117187500,2.3698648330
2.5126953125,4.2738705383
2.5136718750,1.6442700010
2.5146484375,0.9212837576
2.5156250000,-1.1924648206
2.5166015625,-2.1949393946
2.5175781250,0.6252135222
2.5185546875,-0.6896740582
2.5195312500,-1.0310419070
2.5205078125,0.3936352955
2.5214843750,2.0479599565
2.5224609375,3.0158885549
2.5234375000,3.5400568815
2.5244140625,0.7356170762
2.5253906250,-2.0808552638
2.5263671875,-0.0022749946
2.5273437500,-1.0718142242
2.5283203125,-0.6299457392
2.5292968750,-0.0898712786
2.5302734375,-0.9620616265
2.5312500000,1.6746943531
2.5322265625,3.9135516284
2.5332031250,3.0507370310
2.5341796875,0.5018941680
2.5351562500,0.0688935181
2.5361328125,-1.7866302649
2.5371093750,-0.6200698145
2.5380859375,0.5515615124
2.5390625000,-2.0929521911
2.5400390625,-0.1827798133
2.5410156250,1.6076743766
2.5419921875,2.8497239107
2.5429687500,3.5081234974
2.5439453125,1.8420278688
2.5449218750,-1.1418931242
2.5458984375,-1.0367189742
2.5468750000,0.4240955004
2.5478515625,-1.6015667132
2.5488281250,-0.4249805843
2.5498046875,-0.7234951222
2.5507812500,0.1097094997
2.5517578125,3.9180048757
2.5527343750,3.4041933549
2.5537109375,1.3703351057
2.5546875000,-0.0592478763
2.5556640625,-0.4747872560
2.5566406250,-1.2435455638
2.5576171875,0.2594060964
2.5585937500,-1.0465015204
2.5595703125,-2.1751137062
2.5605468750,1.7065639747
2.5615234375,2.3683892700
2.5625000000,3.3603113502
2.5634765625,2.6519495224
2.5644531250,-0.2565154529
2.5654296875,-1.0102961623
2.5664062500,0.1971204825
2.5673828125,-0.3840249299
2.5683593750,-1.9866603286
2.5693359375,-0.3187006643
2.5703125000,-0.5489297809
2.5712890625,2.4464691521
2.5722656250,4.5195691809
2.5732421875,1.4706485638
2.5742187500,0.5741048664
2.5751953125,-0.1841945283
2.5761718750,-0.5329420843
2.5771484375,-0.5191168556
2.5781250000,-0.4741323016
2.5791015625,-2.3172895658
2.5800781250,-0.3214083075
2.5810546875,3.2411277822
2.5820312500,2.4208445994
2.5830078125,3.2143666555
2.5839843750,0.8437874699
2.5849609375,-0.9857213782
2.5859375000,0.3247578215
2.5869140625,0.0024768378
2.5878906250,-1.6558671109
2.5888671875,-1.7505269120
2.5898437500,0.0485402543
2.5908203125,0.8596574467
2.5917968750,4.2457172895
2.5927734375,2.9389387314
2.5937500000,0.0004309255
2.5947265625,0.8628503536
2.5957031250,-0.3335116827
2.5966796875,-0.3288078270
2.5976562500,-0.7139815905
2.5986328125,-1.8879371447
2.5996093750,-1.6090283715
2.6005859375,2.1720857041
2.6015625000,3.4166986774
2.6025390625,2.0450920051
2.6035156250,2.3801081523
2.6044921875,-0.5925104215
2.6054687500,-0.0039884580
2.6064453125,0.8518916794
2.6074218750,-1.5667831743
2.6083984375,-2.1002690531
2.6093750000,-0.9033896876
2.6103515625,0.9773763091
2.6113281250,2.6304898519
2.6123046875,4.0483912738
2.6132812500,0.6934646461
2.6142578125,0.1898397235
2.6152343750,1.2665344086
2.6162109375,-0.7643898320
2.6171875000,-0.3675714598
2.6181640625,-1.8572668795
2.6191406250,-2.1203519809
2.6201171875,0.7817299902
2.6210937500,3.4266161652
2.6220703125,2.5112129851
2.6230468750,1.6526945814
2.6240234375,1.3447440292
2.6250000000,-0.6863703305
2.6259765625,1.2283393163
2.6269531250,-0.5018232911
2.6279296875,-2.8893690350
2.6289062500,-1.2200126345
2.6298828125,0.1849895743
2.6308593750,2.2687338479
2.6318359375,3.3369764751
2.6328125000,2.2519682676
2.6337890625,-0.2055861459
2.6347656250,1.3948420585
2.6357421875,0.7736209582
2.6367187500,-1.3594791713
2.6376953125,-0.9196098832
2.6386718750,-2.7407374203
2.6396484375,-0.3463619048
2.6406250000,2.8753095275
2.6416015625,2.8408307467
2.6425781250,1.6360073515
2.6435546875,1.4295489124
2.6445312500,0.7665501319
2.6455078125,0.1472541099
2.6464843750,0.9707870535
2.6474609375,-2.7150865494
2.6484375000,-2.4838860666
2.6494140625,0.2841441068
2.6503906250,1.1461137268
2.6513671875,3.2088679765
2.6523437500,2.4394029874
2.6533203125,0.7376207001
2.6542968750,0.6958026646
2.6552734375,1.9129965734
2.6562500000,-0.6293924019
2.6572265625,-1.8292326887
2.6582031250,-1.6040676228
2.6591796875,-2.1087109223
2.6601562500,2.2629914371
2.6611328125,3.0109893956
2.6621093750,1.5720779860
2.6630859375,1.5492439293
2.6640625000,1.3160923536
2.6650390625,0.8169824565
2.6660156250,0.4827063003
2.6669921875,-0.9263749299
2.6679687500,-3.7066336385
2.6689453125,-0.5059668929
2.6699218750,1.3080154356
2.6708984375,1.8040557935
2.6718750000,3.1687511073
2.6728515625,0.9209163590
2.6738281250,0.9371619916
2.6748046875,1.8859516425
2.6757812500,0.8003137141
2.6767578125,-2.0209283870
2.6777343750,-1.9490850378
2.6787109375,-1.6295886629
2.6796875000,-0.0386625361
2.6806640625,3.6470282341
2.6816406250,1.5015714436
2.6826171875,1.2286672655
2.6835937500,1.9875378330
2.6845703125,1.1723153055
2.6855468750,0.9140556713
2.6865234375,-0.6090860519
2.6875000000,-2.7777629194
2.6884765625,-2.4717954556
2.6894531250,1.4721397305
2.6904296875,1.4067145758
2.6914062500,2.1373016786
2.6923828125,2.2876294829
2.6933593750,0.3464836795
2.6943359375,2.3348614824
2.6953125000,1.5242547406
2.6962890625,-1.1799044555
2.6972656250,-2.5033810079
2.6982421875,-1.6202516972
2.6992187500,-0.5978002096
2.7001953125,1.9803816151
2.7011718750,2.9287070892
2.7021484375,0.2366289544
2.7031250000,2.2042835800
2.7041015625,2.0913697927
2.7050781250,0.8699025659
2.7060546875,0.2706373953
2.7070312500,-2.4667881656
2.7080078125,-2.7564368478
2.7089843750,-0.0981503542
2.7099609375,2.0770089013
2.7109375000,1.0612070493
2.7119140625,2.2185927905
2.7128906250,1.4549814864
2.7138671875,1.2307671879
2.7148437500,2.9972321558
2.7158203125,-0.6038250572
2.7167968750,-2.3859695735
2.7177734375,-2.0009345533
2.7187500000,-0.8576761357
2.7197265625,0.9388181313
2.7207031250,2.4741658997
2.7216796875,1.2989162259
2.7226562500,0.6812790237
2.7236328125,3.3603289560
2.7246093750,1.3413364144
2.7255859375,0.3052984897
2.7265625000,-1.1967130092
2.7275390625,-3.3862572244
2.7285156250,-0.7911472132
2.7294921875,1.3695678588
2.7304687500,1.4293230178
2.7314453125,1.0259112913
2.7324218750,2.2225859034
2.7333984375,1.4534703603
2.7343750000,2.4288675061
2.7353515625,1.6170793036
2.7363281250,-2.8425870920
2.7373046875,-1.9542402789
2.7382812500,-1.1614948999
2.7392578125,0.1566007848
2.7402343750,1.8708388574
2.7412109375,1.4934098980
2.7421875000,0.7601677366
2.7431640625,2.3693624342
2.7441406250,3.2820841561
2.7451171875,0.0177448494
2.7460937500,-0.5112250347
2.7470703125,-2.5815594157
2.7480468750,-2.3459491208
2.7490234375,1.3237767916
2.7500000000,1.0021179759
2.7509765625,0.8465440635
2.7519531250,1.5493095305
2.7529296875,2.3570038408
2.7539062500,2.0822974644
2.7548828125,2.2812758992
2.7558593750,-1.0533600289
2.7568359375,-3.3510536206
2.7578125000,-0.5634605930
2.7587890625,-0.6246443760
2.7597656250,1.0572687453
2.7607421875,1.6147630352
2.7617187500,0.5909169585
2.7626953125,2.0166707239
2.7636718750,3.4310628395
2.7646484375,1.7277528320
2.7656250000,-1.1644380679
2.7666015625,-1.3160396980
2.7675781250,-2.7739971052
2.7685546875,-0.1338515176
2.7695312500,1.7511080820
2.7705078125,-0.1547687789
2.7714843750,1.3825513409
2.7724609375,2.2330068770
2.7734375000,2.6361644431
2.7744140625,2.2553380925
2.7753906250,0.3933607232
2.7763671875,-2.8988113894
2.7773437500,-1.9390781530
2.7783203125,0.3819136498
2.7792968750,-0.4763762202
2.7802734375,1.5063261676
2.7812500000,0.7796796457
2.7822265625,1.1983910870
2.7832031250,3.7148201856
2.7841796875,2.5549123339
2.7851562500,-0.1961494256
2.7861328125,-1.7293744565
2.7871093750,-1.6563060062
2.7880859375,-1.6130353748
2.7890625000,1.3712557983
2.7900390625,0.4820681916
2.7910156250,-0.2732459350
2.7919921875,2.7674255648
2.7929687500,2.5188037988
2.7939453125,2.7257907535
2.7949218750,1.1161968649
2.7958984375,-1.8268341611
2.7968750000,-2.5665748256
2.7978515625,-0.1725446876
2.7988281250,0.1938887402
2.7998046875,-0.3502120959
2.8007812500,1.5332205062
2.8017578125,0.6094694125
2.8027343750,3.0562182134
2.8037109375,3.8424149715
2.8046875000,0.3254876427
2.8056640625,-1.1955584330
2.8066406250,-1.7299296531
2.8076171875,-1.2664891254
2.8085937500,-0.1700906507
2.8095703125,1.0991208075
2.8105468750,-0.6954252380
2.8115234375,1.3101924995
2.8125000000,3.7684101154
2.8134765625,2.1951050813
2.8144531250,2.1671296540
2.8154296875,-0.9364868009
2.8164062500,-2.5200336628
2.8173828125,-0.8160046877
2.8183593750,0.2935536892
2.8193359375,-0.5228812293
2.8203125000,0.0976668731
2.8212890625,1.6010260290
2.8222656250,1.6592578386
2.8232421875,4.3815802390
2.8242187500,1.8359602919
2.8251953125,-1.4089850323
2.8261718750,-1.0075567313
2.8271484375,-1.5059553737
2.8281250000,-0.4291622911
2.8291015625,0.2668120746
2.8300781250,-0.0975136718
2.8310546875,-0.0997547279
2.8320312500,3.4179548674
2.8330078125,3.4724841439
2.8339843750,1.4610351253
2.8349609375,0.8929206414
2.8359375000,-2.4704241189
2.8369140625,-1.2711797147
2.8378906250,0.3108849551
2.8388671875,-0.6206570134
2.8398437500,-0.6363751349
2.8408203125,0.8883431842
2.8417968750,2.1685097189
2.8427734375,3.0826979356
